objectId,clusterId,area,perimeter,compactness,meanB1,stdB1,meanB2,stdB2,meanB3,stdB3,meanB4,stdB4,meanB5,stdB5,meanB6,stdB6
156,1,1191,308.51,79.9145,0.0650536,0.00168829,0.0624315,0.00215255,0.0618508,0.00290866,0.0606155,0.00186988,0.351351,0.0306937,0.694045,0.0371328
157,1,8173,980.032,117.516,0.0642407,0.00140495,0.0617121,0.0014937,0.0614139,0.00162099,0.0600785,0.00156292,0.338654,0.0384649,0.655098,0.0358317
158,1,113,45.8995,18.6439,0.0641651,0.000561349,0.061246,0.000639439,0.0610705,0.00085694,0.0588553,0.000625009,0.379698,0.0190925,0.621263,0.0085675
159,1,317,78.6274,19.5024,0.0640365,0.000650742,0.0616754,0.000700425,0.0622973,0.000923349,0.058772,0.000725009,0.361922,0.0259785,0.654595,0.0363594
160,1,1054,215.012,43.8617,0.063302,0.00366482,0.0613919,0.00360991,0.0608251,0.00360547,0.0596675,0.00402277,0.262027,0.0272332,0.475685,0.0278209
161,1,1921,367.581,70.3361,0.0667658,0.00149244,0.0641558,0.00140796,0.0652266,0.00159364,0.059546,0.00122059,0.363156,0.0313208,0.596944,0.05632
162,1,1022,211.497,43.7683,0.0652346,0.00134112,0.0634901,0.00123249,0.0648599,0.00113635,0.0601655,0.000956623,0.358275,0.026019,0.696759,0.0464963
163,1,92,36.4853,14.4693,0.070078,0.00158659,0.0678083,0.00144357,0.0692587,0.00159855,0.0633734,0.0019714,0.370162,0.0241531,0.607594,0.0111486
164,1,227,69.5563,21.3132,0.07324,0.00216272,0.071029,0.00197862,0.0732309,0.00190701,0.0667553,0.00254655,0.365069,0.0290249,0.554649,0.0190173
165,1,371,116.627,36.6629,0.068452,0.00235551,0.0664777,0.0025785,0.0680605,0.00234492,0.062238,0.00264946,0.362909,0.0364662,0.557788,0.028867
166,1,114,76.8284,51.7773,0.0635377,0.00193045,0.0612983,0.00215818,0.0602877,0.00224121,0.0599975,0.00234505,0.285243,0.0304608,0.614746,0.10143
167,1,80,42.2426,22.3055,0.0659877,0.000919754,0.0628683,0.000736664,0.0645029,0.000875315,0.0588879,0.000606943,0.383775,0.0198005,0.633024,0.00460671
168,1,96,44.2426,20.3897,0.0550664,0.000928025,0.0526618,0.000963953,0.0514666,0.00130108,0.0516231,0.000984251,0.276144,0.0267814,0.563837,0.0146246
169,1,81,45.6569,25.7352,0.061472,0.000660708,0.0583487,0.000720533,0.0575333,0.000924582,0.0574613,0.000668594,0.291891,0.0184755,0.677678,0.00308528
170,1,396,217.314,119.256,0.0647118,0.00430095,0.062431,0.00407429,0.0619339,0.00477228,0.060455,0.00321665,0.343533,0.0498538,0.589408,0.0522126
171,1,115,59.0711,30.3425,0.0666122,0.00079691,0.0634587,0.00149596,0.0599523,0.00112795,0.0621824,0.0014186,0.300665,0.0185798,0.681962,0.0251512
172,1,110,52.2426,24.8118,0.0633987,0.000611639,0.060794,0.00073803,0.0598437,0.000917099,0.0594635,0.000713446,0.349804,0.0289907,0.593612,0.0253934
173,1,114,49.6569,21.6299,0.0648171,0.00128739,0.0621793,0.00111855,0.0603499,0.000861717,0.0604298,0.00094074,0.376367,0.0214445,0.632764,0.00619929
174,1,199,68.4853,23.569,0.0691495,0.000764002,0.0677174,0.000911468,0.0680133,0.00135457,0.0637359,0.00107415,0.3839,0.0183407,0.639481,0.0111475
175,1,364,118.87,38.8189,0.07295,0.0020565,0.07048,0.00186754,0.071743,0.00170009,0.064491,0.00153745,0.394947,0.0183739,0.566528,0.0281307
176,1,80,43.4142,23.5599,0.0713569,0.000581249,0.0691812,0.00103512,0.0705549,0.000978365,0.0634083,0.000782584,0.398578,0.0141699,0.59223,0.019615
177,1,50,30.8284,19.0078,0.0683624,0.000899912,0.066695,0.000923636,0.0678063,0.00121636,0.0619456,0.000922406,0.38949,0.014849,0.583919,0.00333484
178,1,67,42.8284,27.3772,0.0700328,0.000503907,0.0679325,0.000645361,0.069348,0.000879671,0.0626468,0.000717879,0.389933,0.01944,0.609117,0.00609437
179,1,69,30.2426,13.2553,0.077009,0.000871016,0.0753779,0.00107294,0.0755042,0.00175363,0.0689592,0.00124226,0.387553,0.0146116,0.633275,0.00428633
180,1,78,40.2426,20.7624,0.0681731,0.000964927,0.0664098,0.000656599,0.0673285,0.00130455,0.0645255,0.000620993,0.378532,0.0186675,0.601784,0.0120646
181,1,303,127.799,53.9029,0.0798641,0.00492298,0.0778012,0.00462509,0.0790025,0.00445907,0.0738398,0.00550542,0.389064,0.019923,0.617875,0.0432153
182,1,678,225.598,75.0656,0.0939312,0.0143383,0.0862275,0.0159978,0.0704905,0.0150522,0.0800387,0.0156741,0.30284,0.0450785,0.626395,0.0369469
183,1,282,107.799,41.2079,0.080978,0.0084036,0.0785085,0.00855396,0.0783255,0.00828334,0.0756553,0.00869338,0.364789,0.0273653,0.647043,0.0173951
184,1,324,88.2843,24.0559,0.0690312,0.00168632,0.0661112,0.00182788,0.06549,0.00159726,0.0641821,0.00196394,0.356887,0.0249529,0.588046,0.0203801
185,1,682,214.912,67.7229,0.0782447,0.00515139,0.0756936,0.00441593,0.076816,0.00375371,0.0710105,0.00519513,0.370272,0.0265847,0.592455,0.0167428
186,1,60,30.8284,15.8399,0.0694628,0.000802109,0.0668004,0.000653166,0.0651341,0.000882108,0.0649859,0.000733507,0.372941,0.0223185,0.594595,0.00979148
187,1,8116,1563.22,301.09,0.0688434,0.00279324,0.0665941,0.00257676,0.0666666,0.00251076,0.0642277,0.00246476,0.359613,0.0306388,0.66452,0.0790203
188,1,295,86.7696,25.5219,0.0707968,0.00136319,0.0689991,0.00127782,0.0711032,0.00155513,0.0636198,0.00132991,0.354377,0.0317232,0.634677,0.0144576
189,1,180,86.4853,41.5539,0.0627332,0.0015553,0.0613408,0.00143326,0.0606295,0.00161661,0.060036,0.00134608,0.278649,0.0226967,0.564752,0.028354
190,1,84,37.3137,16.5752,0.0711383,0.00164289,0.0695588,0.00138102,0.0723609,0.00168029,0.0644481,0.00143189,0.368394,0.0244179,0.631596,0.00505158
191,1,1.00825e+06,22562.2,504.89,0.113654,0.0358086,0.112975,0.0364074,0.113965,0.036625,0.107139,0.0361295,0.278453,0.0292586,0.626604,0.0595767
192,1,194,83.5563,35.988,0.100736,0.0213867,0.0984782,0.0182916,0.0927828,0.013616,0.089784,0.0157567,0.395755,0.0191262,0.609466,0.0417957
193,1,94,46.2426,22.7487,0.0672258,0.000730024,0.0645874,0.000666523,0.0651159,0.000870754,0.0602635,0.00233245,0.362495,0.0383661,0.660293,0.0606861
194,1,272,144.728,77.008,0.0681013,0.00393024,0.0667003,0.00356349,0.0666728,0.00406998,0.062852,0.00337033,0.348688,0.0585021,0.616256,0.0298552
195,1,65,28.2426,12.2715,0.0924827,0.00330205,0.0849184,0.00211562,0.0808506,0.00168728,0.0764712,0.00188629,0.392519,0.0146364,0.573181,0.0125749
196,1,55,27.4142,13.6643,0.13351,0.00257491,0.128693,0.00713104,0.114917,0.00660718,0.11821,0.00705657,0.406702,0.0161374,0.609214,0.00653996
197,1,435,94.0416,20.3306,0.0827261,0.00488382,0.0825214,0.00401745,0.080727,0.00365425,0.0804701,0.00394081,0.281217,0.025307,0.527477,0.00730938
198,1,80,32.4853,13.1912,0.0667681,0.00081559,0.0658363,0.000767315,0.0671907,0.000963164,0.0628083,0.000804892,0.382255,0.0193311,0.613176,0.0111793
199,1,271,108.971,43.8177,0.158566,0.0588774,0.159835,0.0605775,0.152715,0.0574727,0.149832,0.0562021,0.379148,0.0569231,0.659843,0.0690682
200,1,96,47.6569,23.6581,0.184884,0.00441047,0.192971,0.00402824,0.198962,0.00401442,0.187674,0.00366871,0.410172,0.0210162,0.649845,0.00402046
201,1,125,68.8284,37.8988,0.154698,0.0589182,0.155253,0.0606708,0.153382,0.0597844,0.148292,0.0571339,0.373051,0.0698347,0.675568,0.0932921
202,1,182,99.0711,53.929,0.147728,0.0230433,0.149979,0.0250193,0.14957,0.0267355,0.144473,0.0263596,0.30933,0.0758915,0.647238,0.0319602
203,1,330,107.213,34.8323,0.122782,0.0354442,0.122078,0.0331366,0.120939,0.0312445,0.114233,0.0320203,0.284932,0.042835,0.650266,0.0356838
204,1,413,152.184,56.0772,0.0711126,0.00912158,0.066822,0.0105296,0.0622762,0.0113133,0.0631113,0.00944757,0.361971,0.0350369,0.706302,0.016473
205,1,188,82.2843,36.0144,0.0565396,0.000998991,0.052975,0.000870033,0.051587,0.00101048,0.0503326,0.00372509,0.362495,0.0265115,0.641784,0.00420899
206,1,113,52.4853,24.3779,0.0585152,0.000728695,0.0560798,0.00103064,0.0546537,0.00118132,0.0530184,0.000796403,0.372237,0.0215435,0.669577,0.00347734
207,1,750310,12061.6,193.896,0.0731913,0.0174309,0.0709868,0.0179562,0.0700055,0.0178817,0.0672596,0.0169165,0.29025,0.0276985,0.625089,0.0611614
208,1,838,266.912,85.0141,0.130662,0.0212967,0.126796,0.020549,0.125315,0.0197732,0.122525,0.0203333,0.272399,0.0265173,0.596683,0.0480656
209,1,161,52.7279,17.2685,0.161761,0.0169365,0.164344,0.014821,0.164896,0.0139351,0.155672,0.0170937,0.256656,0.0237231,0.62351,0.00593983
210,1,98,50.8284,26.3625,0.12213,0.0282719,0.11936,0.0281572,0.116627,0.0302368,0.115898,0.0286346,0.314086,0.0560982,0.59687,0.00654267
211,1,3771,645.002,110.323,0.0676528,0.00550371,0.0651221,0.0054918,0.0644216,0.00518204,0.0608694,0.00539253,0.349258,0.0323528,0.661523,0.0575491
212,1,2133,294.853,40.7586,0.0654445,0.00746964,0.0618746,0.00788451,0.0601543,0.0082391,0.0596015,0.00707503,0.347812,0.0301104,0.637951,0.0341522
213,1,135,82.2426,50.1026,0.102072,0.0402901,0.0990975,0.0390261,0.095289,0.0387336,0.095102,0.0358488,0.35663,0.0453396,0.587387,0.0537793
214,1,21485,1823.48,154.764,0.124224,0.0374465,0.123801,0.0391789,0.122154,0.0405972,0.11704,0.0374366,0.342392,0.0380024,0.638021,0.0440133
215,1,104,39.6569,15.1218,0.0679352,0.00216579,0.0619365,0.00203974,0.0568287,0.00154159,0.0595274,0.00154888,0.364819,0.0258557,0.528911,0.0079206
216,1,259,69.5563,18.6799,0.188821,0.00860496,0.188882,0.0077107,0.186812,0.00733864,0.181352,0.00823854,0.279264,0.0175129,0.679458,0.00876482
217,1,66,32.2426,15.7513,0.071812,0.00112024,0.0668203,0.000969533,0.0634578,0.000898355,0.0637754,0.00081668,0.383007,0.0158978,0.65387,0.0160755
218,1,189,67.5563,24.1474,0.0825751,0.046417,0.0786518,0.0492694,0.0746648,0.0510814,0.0752259,0.0470273,0.350223,0.0460063,0.522022,0.0583236
219,1,271,92.9706,31.8949,0.166742,0.0337996,0.168582,0.0351464,0.167557,0.0357846,0.161938,0.0340034,0.31141,0.0557072,0.577915,0.0298398
220,1,54,24.8284,11.4158,0.175679,0.00759731,0.174761,0.00809325,0.174375,0.00814461,0.170144,0.00747184,0.30472,0.0128661,0.557307,0.00337604
221,1,543,203.213,76.0508,0.162103,0.0377414,0.161749,0.0385683,0.159367,0.0372247,0.151795,0.0352061,0.393652,0.0340912,0.597096,0.0207612
222,1,394,86.6274,19.0465,0.177074,0.0179098,0.16803,0.013463,0.163345,0.00975742,0.156531,0.0100783,0.38085,0.0333276,0.604507,0.0121025
223,1,106,39.0711,14.4014,0.172334,0.011049,0.171124,0.0107128,0.171774,0.0112302,0.159647,0.0117362,0.266815,0.0200391,0.631438,0.00725663
224,1,327,88.3848,23.8895,0.128539,0.00915488,0.123502,0.00957545,0.111034,0.012952,0.119392,0.00991343,0.364766,0.0302638,0.59383,0.0580455
225,1,486,126.527,32.9405,0.179579,0.0159171,0.184817,0.013153,0.183634,0.0155486,0.17761,0.0129888,0.373009,0.0376204,0.661815,0.0291953
226,1,244,61.8995,15.7031,0.18602,0.00645222,0.190229,0.00566549,0.191502,0.00510376,0.182872,0.00602522,0.276471,0.0198268,0.680134,0.0127054
227,1,167,52.1421,16.2803,0.182429,0.00472435,0.186016,0.00463171,0.187019,0.00367803,0.178137,0.00482763,0.268757,0.0258984,0.610293,0.0106967
228,1,3927,748.357,142.612,0.0693062,0.00638546,0.0678042,0.0065951,0.0680367,0.00661826,0.0633283,0.00684899,0.354658,0.0336302,0.62747,0.0528708
229,1,218,56.1421,14.4584,0.185643,0.00412246,0.186576,0.00466915,0.183287,0.00473575,0.176946,0.00516025,0.270732,0.0229522,0.610898,0.0125563
230,1,107,53.6569,26.9071,0.153636,0.0503654,0.158231,0.054047,0.160234,0.0563173,0.152181,0.0513125,0.263185,0.0223022,0.57685,0.010833
231,1,64,28.8284,12.9856,0.210724,0.00367578,0.21342,0.00164171,0.216109,0.00162695,0.205569,0.00156366,0.400306,0.0203571,0.76288,0.00516775
232,1,177,56.4853,18.0259,0.190026,0.0107965,0.196924,0.0112541,0.199968,0.0107655,0.190419,0.0100235,0.41562,0.0190092,0.758818,0.0129832
233,1,108,49.0711,22.296,0.196722,0.0044223,0.196312,0.0069109,0.189019,0.00706378,0.185383,0.00685895,0.405701,0.0220704,0.755693,0.00924806
234,1,2030,349.581,60.2003,0.113326,0.00935471,0.114443,0.010446,0.114763,0.0122727,0.107331,0.0103895,0.356306,0.0376282,0.605888,0.0286602
235,1,70,31.6569,14.3165,0.16521,0.0035793,0.159534,0.00309491,0.153752,0.00434661,0.150805,0.0032876,0.402857,0.0218235,0.696332,0.00853798
236,1,246,85.799,29.9247,0.172865,0.0390711,0.170272,0.0384982,0.165295,0.0370503,0.160786,0.0354046,0.289574,0.0277351,0.558037,0.0636754
237,1,67,42.2426,26.6334,0.169141,0.00738898,0.169188,0.0059051,0.169393,0.00474145,0.16676,0.00586431,0.254785,0.0209159,0.537717,0.00333252
238,1,94,37.6569,15.0855,0.183384,0.0104361,0.186875,0.006211,0.185142,0.00612822,0.177308,0.00509087,0.279641,0.015026,0.628235,0.00406108
239,1,110,51.6569,24.2585,0.185916,0.00520441,0.186267,0.00377403,0.190427,0.00293846,0.18002,0.00275971,0.292157,0.0238584,0.571253,0.00900249
240,1,98,47.6569,23.1753,0.160653,0.00643707,0.160501,0.00716734,0.159448,0.00627752,0.155355,0.00903666,0.340976,0.0592286,0.6492,0.0897511
241,1,452,145.799,47.0295,0.166017,0.0109168,0.170761,0.0108612,0.17596,0.0119202,0.168085,0.0103056,0.274154,0.0242804,0.597196,0.0152119
242,1,52,24.8284,11.8548,0.174818,0.00977426,0.176067,0.00819167,0.175037,0.00703496,0.173847,0.00746304,0.276772,0.0204978,0.581731,0.0210045
243,1,7593,1075.29,152.277,0.138166,0.0206078,0.13926,0.0219146,0.139106,0.0222147,0.135634,0.0210585,0.271006,0.0252393,0.639701,0.0533501
244,1,73,29.6569,12.0483,0.195272,0.00614152,0.19177,0.00629881,0.187122,0.00365764,0.181902,0.0046408,0.266452,0.016265,0.676509,0.00547269
245,1,571,149.941,39.3736,0.106179,0.0283999,0.100623,0.0316792,0.0952945,0.0328772,0.0922958,0.031514,0.361231,0.0399774,0.563521,0.0340104
246,1,119,47.0711,18.6192,0.170163,0.00939789,0.178695,0.00808544,0.182102,0.00799641,0.173717,0.00689911,0.29013,0.0330182,0.638144,0.00904808
247,1,130,56.4853,24.543,0.169905,0.00742311,0.170732,0.0061476,0.170682,0.00551676,0.166029,0.00734128,0.363077,0.0661032,0.622193,0.0107009
248,1,111,54.4853,26.7446,0.136764,0.0155245,0.134798,0.0197465,0.128762,0.0236798,0.129124,0.0239904,0.310228,0.0696961,0.553567,0.011208
249,1,158,91.4142,52.8896,0.149726,0.0378214,0.1497,0.0379876,0.148399,0.0389293,0.144958,0.0382353,0.31936,0.0587878,0.603105,0.0196945
250,1,51,24.2426,11.5236,0.160585,0.00367395,0.166887,0.00234466,0.172137,0.00504687,0.162983,0.00270686,0.259746,0.0331266,0.599894,0.00849562
251,1,356,196.142,108.067,0.103948,0.0483568,0.103124,0.0504293,0.102861,0.0527368,0.101045,0.050051,0.273144,0.023543,0.576469,0.043067
252,1,95,38.2426,15.3947,0.122816,0.0124811,0.119813,0.0130139,0.117691,0.0128474,0.118035,0.0126462,0.283798,0.0269183,0.554623,0.00669698
253,1,1990,260.912,34.2085,0.0785812,0.0107252,0.0746662,0.0103306,0.0686654,0.00832556,0.0713222,0.0088926,0.320786,0.0326735,0.631017,0.027894
254,1,91,48.4853,25.8332,0.0809141,0.0033371,0.0749642,0.00377357,0.0714806,0.00298279,0.0713162,0.00303114,0.373885,0.0228903,0.639739,0.00314843
255,1,588,135.113,31.0467,0.0741451,0.00358095,0.0701787,0.00365536,0.0653056,0.00400159,0.0674018,0.00321261,0.322162,0.0323541,0.599513,0.0219766
256,1,112,45.6569,18.612,0.145491,0.00580474,0.141429,0.00736165,0.132851,0.00642593,0.138363,0.00754066,0.282108,0.0304363,0.621863,0.0012539
257,1,214,79.0711,29.216,0.0763279,0.0203702,0.0734197,0.0216783,0.0691051,0.0241577,0.0711035,0.022014,0.261352,0.0302376,0.569904,0.0461984
258,1,443,133.799,40.4112,0.163234,0.0362745,0.162139,0.0367996,0.159587,0.0376026,0.15795,0.0355725,0.276147,0.0385756,0.694527,0.0366859
259,1,667,143.456,30.8539,0.116598,0.0197679,0.109672,0.0263288,0.0943343,0.0277416,0.101992,0.0250625,0.340553,0.0387506,0.662922,0.037364
260,1,139,66.4853,31.8007,0.15674,0.0131103,0.154418,0.0135374,0.150159,0.0139739,0.151532,0.013397,0.280773,0.02365,0.547929,0.043585
261,1,93,59.6569,38.2682,0.0683516,0.000840939,0.0660864,0.000973735,0.0615958,0.00106265,0.0644378,0.000842177,0.341809,0.0295725,0.619442,0.0132257
262,1,493,193.213,75.7228,0.123166,0.0125947,0.122224,0.0136266,0.119873,0.0154324,0.119647,0.0134829,0.281208,0.0244104,0.608821,0.0221551
263,1,71,31.0711,13.5973,0.169352,0.00534314,0.168644,0.00863769,0.153715,0.00687401,0.157258,0.00846393,0.39989,0.0178314,0.693472,0.00827448
264,1,397,187.213,88.2841,0.118563,0.0237798,0.114724,0.0231078,0.105101,0.0237576,0.111872,0.0233572,0.283538,0.0319232,0.550871,0.0508723
265,1,65,39.6569,24.1949,0.115955,0.00583662,0.113901,0.00308089,0.106343,0.00539272,0.111381,0.00323754,0.27638,0.0216013,0.692204,0.00556303
266,1,82,42.8284,22.3692,0.0869919,0.00860201,0.0812336,0.0114184,0.0734112,0.0151202,0.0795839,0.0115202,0.273553,0.0344365,0.651945,0.00896907
267,1,188,69.8995,25.989,0.116847,0.00461022,0.113031,0.00500494,0.103564,0.0046406,0.10999,0.00479089,0.27403,0.0260947,0.595385,0.0388753
268,1,121,53.8995,24.0095,0.0669086,0.000786761,0.0639796,0.0010277,0.0617122,0.000978857,0.0626403,0.000881301,0.283455,0.0175611,0.729506,0.0121284
269,1,275,89.8995,29.3888,0.112204,0.00714505,0.106334,0.00889289,0.0962035,0.00769167,0.102928,0.00859106,0.287045,0.030858,0.609263,0.00568922
270,1,1461,397.054,107.907,0.0863284,0.00775311,0.0846255,0.00859762,0.0845492,0.0090954,0.0827194,0.00860742,0.271133,0.0288155,0.616058,0.0391111
271,1,64,32.2426,16.2436,0.0989611,0.00211791,0.0999596,0.00210119,0.103385,0.00242053,0.0984153,0.00200972,0.259252,0.0147241,0.648965,0.00142819
272,1,71,30.8284,13.3858,0.0861217,0.00324833,0.0838197,0.00269963,0.0836115,0.00266714,0.0822223,0.00257998,0.252858,0.0275011,0.681671,0.00311585
273,1,87,44.2426,22.499,0.0995996,0.0020978,0.100651,0.00132128,0.103452,0.00321636,0.0990912,0.00122018,0.265675,0.0199184,0.662473,0.0082536
274,1,2514,353.539,49.7175,0.0717516,0.00999345,0.0698492,0.00989374,0.0680347,0.00971152,0.067101,0.00947076,0.275209,0.024579,0.589596,0.0366869
275,1,119,52.4853,23.1488,0.0655392,0.00414006,0.0627282,0.00367235,0.0601138,0.00339976,0.0613917,0.00350093,0.297018,0.0197193,0.747786,0.0063836
276,1,227,94.4853,39.3281,0.126865,0.0080693,0.126154,0.00701225,0.125261,0.00716321,0.123658,0.00701336,0.271849,0.0262867,0.60915,0.0207634
277,1,79,33.0711,13.8442,0.0800175,0.00503285,0.0758986,0.00513531,0.0708631,0.00416512,0.0739838,0.00527155,0.285083,0.0192962,0.717585,0.00674646
278,1,574,154.042,41.3394,0.13295,0.005826,0.132126,0.0063723,0.132027,0.00724975,0.12976,0.00618387,0.269208,0.023187,0.629803,0.00560856
279,1,96,43.8995,20.0746,0.0824529,0.00826838,0.0805949,0.0074518,0.0784005,0.00694966,0.0779751,0.00812399,0.281822,0.0153937,0.624155,0.00327111
280,1,1643,283.64,48.9662,0.0898901,0.0155268,0.0897661,0.0151712,0.0894986,0.015207,0.0859391,0.0156498,0.274281,0.0289702,0.56531,0.0463785
281,1,257,88.7279,30.6329,0.0885403,0.0173017,0.0856252,0.0154524,0.0822308,0.0140854,0.0829149,0.0157186,0.277745,0.028537,0.658928,0.0161933
282,1,177,68.4853,26.4985,0.0755871,0.00883768,0.073365,0.00770811,0.0702184,0.00655243,0.0715283,0.00783613,0.279894,0.0325782,0.623072,0.055671
283,1,1157,243.113,51.0837,0.0659676,0.00791175,0.0647458,0.00804848,0.0641037,0.00798091,0.0624577,0.00768586,0.249509,0.0226378,0.517479,0.0352614
284,1,16329,1568.04,150.575,0.0946315,0.0240325,0.0942168,0.0231317,0.0940445,0.0223441,0.0885811,0.0228441,0.270675,0.027137,0.641557,0.0734423
285,1,142,52.4853,19.3993,0.0985257,0.00541723,0.0930313,0.00626017,0.0866393,0.00762329,0.0911314,0.0062663,0.277575,0.0203245,0.680339,0.0136598
286,1,126,42.4853,14.3254,0.104312,0.0251237,0.100602,0.0235368,0.097102,0.02112,0.0967791,0.0244481,0.291099,0.0222066,0.654762,0.00469581
287,1,55,28,14.2545,0.103108,0.00277526,0.100894,0.00195285,0.09682,0.00257509,0.0989144,0.00203105,0.253191,0.0130335,0.678256,0.00523231
288,1,386,117.456,35.7406,0.115856,0.00389077,0.113051,0.00469166,0.110459,0.0051118,0.11015,0.00447701,0.27517,0.027121,0.649191,0.0174431
289,1,369,123.556,41.3717,0.101189,0.00950316,0.0979199,0.0118278,0.0936926,0.014629,0.0959459,0.0118053,0.276253,0.0296368,0.698784,0.0382574
290,1,392,150.627,57.8791,0.105652,0.0144363,0.10316,0.0139308,0.10051,0.0138858,0.100604,0.0135229,0.260624,0.0261941,0.585976,0.0560555
291,1,188,66.1421,23.2701,0.0664748,0.00115745,0.0663091,0.0011471,0.0652286,0.00120674,0.0646721,0.000989768,0.240801,0.0168024,0.433295,0.00282811
292,1,30514,2590.76,219.965,0.07693,0.0176527,0.0771786,0.0175182,0.076611,0.0173426,0.0731213,0.0172524,0.252804,0.0287192,0.538559,0.0716199
293,1,206,93.3137,42.2692,0.070197,0.00770985,0.0690768,0.00864712,0.0675946,0.00935004,0.0667791,0.00805256,0.251171,0.0262008,0.491177,0.108134
294,1,99,47.6569,22.9412,0.104178,0.0357166,0.10477,0.0363725,0.102102,0.0353832,0.100667,0.0343464,0.270984,0.0198049,0.673901,0.00696418
295,1,414,171.213,70.8067,0.0988821,0.0152363,0.096123,0.0149513,0.0933001,0.0150677,0.0943123,0.0147086,0.272625,0.0316551,0.641223,0.0605718
296,1,136,67.0711,33.0774,0.108292,0.0373351,0.110509,0.0401994,0.105053,0.0395842,0.105091,0.0375537,0.275231,0.0457285,0.621771,0.0703829
297,1,277,159.071,91.3488,0.0749454,0.0139381,0.0734313,0.0138006,0.0721691,0.0146559,0.0721968,0.0136687,0.266936,0.0273646,0.613182,0.0451158
298,1,124,65.4142,34.5082,0.10226,0.0264168,0.100592,0.0272053,0.0983386,0.0275905,0.0981331,0.0260252,0.275459,0.0186507,0.59078,0.0328807
299,1,378,116.385,35.8344,0.0971567,0.0194294,0.0972698,0.0193772,0.095413,0.0195131,0.0924847,0.0201597,0.252215,0.0237767,0.582475,0.0490497
300,1,126,66.2426,34.8261,0.0834877,0.00684216,0.0809683,0.00591567,0.0773836,0.00464528,0.0795687,0.00569976,0.252256,0.0220171,0.690208,0.042878
301,1,464,177.698,68.0533,0.086196,0.00670706,0.0813094,0.00672206,0.0747139,0.00674233,0.0789062,0.00634563,0.279471,0.0306286,0.643945,0.0510492
302,1,93,49.6569,26.514,0.0812373,0.00245094,0.0756367,0.00308299,0.069174,0.00424573,0.0738755,0.00329418,0.261817,0.0284153,0.650828,0.0116468
303,1,159,62.2426,24.3657,0.0812189,0.00870304,0.0792111,0.00778911,0.076033,0.00831396,0.0771991,0.00751464,0.250487,0.0201155,0.59145,0.0514288
304,1,156,87.6569,49.2546,0.0669759,0.00275374,0.0655794,0.00138572,0.0629063,0.00159462,0.0643534,0.00132476,0.262795,0.0323441,0.632536,0.030405
305,1,295762,14270.8,688.576,0.0976412,0.0221044,0.096879,0.0221685,0.0970594,0.0223925,0.0914671,0.0217615,0.252663,0.0336136,0.565864,0.0808975
306,1,26514,2550.74,245.39,0.0859632,0.0177182,0.0864777,0.0174625,0.0865294,0.0173743,0.0817626,0.0171736,0.238165,0.0298818,0.597196,0.051386
307,1,2033,308.468,46.804,0.0785662,0.0139534,0.0788361,0.0145749,0.0777252,0.0150099,0.0751963,0.0136925,0.241748,0.0237768,0.612867,0.0261921
308,1,430,166.385,64.3811,0.087325,0.0107844,0.0863722,0.0108382,0.0842852,0.0108139,0.0836016,0.0107834,0.260492,0.0240742,0.578944,0.0262963
309,1,325,148.971,68.2838,0.0731944,0.0161869,0.0723671,0.0154693,0.0691522,0.0153363,0.0693339,0.015414,0.335554,0.066645,0.639439,0.0506256
310,1,50,24.8284,12.329,0.0720944,0.00113901,0.0683706,0.00172025,0.0640975,0.00131462,0.0664094,0.00135366,0.299059,0.0238128,0.663514,0.00810811
